_id,_type,category,item,oid
26333,vertex,18,oid,26333
26334,vertex,25,oid,26334
26335,vertex,28,oid,26335
26337,vertex,7,oid,26337
26338,vertex,17,oid,26338
26339,vertex,3,oid,26339
26340,vertex,25,oid,26340
26341,vertex,25,oid,26341
26342,vertex,8,oid,26342
26343,vertex,25,oid,26343
26344,vertex,6,oid,26344
26345,vertex,25,oid,26345
26346,vertex,4,oid,26346
26347,vertex,9,oid,26347
26348,vertex,4,oid,26348
26349,vertex,4,oid,26349
26350,vertex,6,oid,26350
26351,vertex,6,oid,26351
26352,vertex,8,oid,26352
26353,vertex,12,oid,26353
26354,vertex,24,oid,26354
26355,vertex,4,oid,26355
26356,vertex,15,oid,26356
26357,vertex,25,oid,26357
26360,vertex,15,oid,26360
26361,vertex,25,oid,26361
26363,vertex,3,oid,26363
26364,vertex,7,oid,26364
26365,vertex,15,oid,26365
26366,vertex,2,oid,26366
26367,vertex,23,oid,26367
26368,vertex,24,oid,26368
26369,vertex,24,oid,26369
26370,vertex,20,oid,26370
26372,vertex,25,oid,26372
26373,vertex,8,oid,26373
26374,vertex,25,oid,26374
26375,vertex,20,oid,26375
26376,vertex,25,oid,26376
26378,vertex,4,oid,26378
26379,vertex,4,oid,26379
26384,vertex,13,oid,26384
26385,vertex,20,oid,26385
26386,vertex,25,oid,26386
26387,vertex,24,oid,26387
26388,vertex,20,oid,26388
26389,vertex,25,oid,26389
26390,vertex,6,oid,26390
26394,vertex,3,oid,26394
26395,vertex,4,oid,26395
26396,vertex,6,oid,26396
26397,vertex,25,oid,26397
26398,vertex,9,oid,26398
26399,vertex,25,oid,26399
26400,vertex,17,oid,26400
26401,vertex,25,oid,26401
26404,vertex,25,oid,26404
26405,vertex,24,oid,26405
26407,vertex,24,oid,26407
26408,vertex,3,oid,26408
26409,vertex,9,oid,26409
26410,vertex,4,oid,26410
26411,vertex,19,oid,26411
26412,vertex,1,oid,26412
26414,vertex,25,oid,26414
26416,vertex,1,oid,26416
26417,vertex,25,oid,26417
26419,vertex,7,oid,26419
26420,vertex,15,oid,26420
26421,vertex,20,oid,26421
26423,vertex,4,oid,26423
26424,vertex,4,oid,26424
26425,vertex,24,oid,26425
26426,vertex,4,oid,26426
26427,vertex,25,oid,26427
26430,vertex,25,oid,26430
26431,vertex,24,oid,26431
26432,vertex,4,oid,26432
26433,vertex,22,oid,26433
26434,vertex,25,oid,26434
26435,vertex,25,oid,26435
26437,vertex,25,oid,26437
26438,vertex,10,oid,26438
26440,vertex,15,oid,26440
26441,vertex,7,oid,26441
26442,vertex,10,oid,26442
26443,vertex,25,oid,26443
26444,vertex,18,oid,26444
26445,vertex,5,oid,26445
26446,vertex,7,oid,26446
26448,vertex,1,oid,26448
26449,vertex,3,oid,26449
26450,vertex,6,oid,26450
26451,vertex,9,oid,26451
26452,vertex,20,oid,26452
26453,vertex,8,oid,26453
26454,vertex,25,oid,26454
26455,vertex,16,oid,26455
26456,vertex,24,oid,26456
26457,vertex,13,oid,26457
26458,vertex,18,oid,26458
26460,vertex,4,oid,26460
26461,vertex,24,oid,26461
26463,vertex,4,oid,26463
26466,vertex,25,oid,26466
26467,vertex,25,oid,26467
26469,vertex,23,oid,26469
26471,vertex,25,oid,26471
26472,vertex,25,oid,26472
26473,vertex,24,oid,26473
26474,vertex,5,oid,26474
26476,vertex,12,oid,26476
26479,vertex,25,oid,26479
26480,vertex,25,oid,26480
26481,vertex,4,oid,26481
26482,vertex,25,oid,26482
26483,vertex,16,oid,26483
26484,vertex,25,oid,26484
26485,vertex,1,oid,26485
26486,vertex,4,oid,26486
26491,vertex,21,oid,26491
26492,vertex,22,oid,26492
26494,vertex,25,oid,26494
26495,vertex,14,oid,26495
26497,vertex,4,oid,26497
26498,vertex,25,oid,26498
26499,vertex,25,oid,26499
26500,vertex,8,oid,26500
26501,vertex,3,oid,26501
26503,vertex,25,oid,26503
26504,vertex,25,oid,26504
26505,vertex,20,oid,26505
26506,vertex,24,oid,26506
26507,vertex,24,oid,26507
26508,vertex,10,oid,26508
26509,vertex,19,oid,26509
26510,vertex,15,oid,26510
26511,vertex,25,oid,26511
26512,vertex,9,oid,26512
26514,vertex,20,oid,26514
26515,vertex,20,oid,26515
26516,vertex,9,oid,26516
26517,vertex,10,oid,26517
26518,vertex,8,oid,26518
26520,vertex,2,oid,26520
26521,vertex,15,oid,26521
26522,vertex,25,oid,26522
26523,vertex,4,oid,26523
26524,vertex,4,oid,26524
26525,vertex,22,oid,26525
26527,vertex,25,oid,26527
26528,vertex,20,oid,26528
26529,vertex,25,oid,26529
26530,vertex,4,oid,26530
26532,vertex,24,oid,26532
26533,vertex,2,oid,26533
26534,vertex,19,oid,26534
26535,vertex,25,oid,26535
26536,vertex,24,oid,26536
26537,vertex,25,oid,26537
26538,vertex,4,oid,26538
26539,vertex,2,oid,26539
26540,vertex,15,oid,26540
26542,vertex,20,oid,26542
26544,vertex,4,oid,26544
26545,vertex,20,oid,26545
26546,vertex,11,oid,26546
26548,vertex,25,oid,26548
26549,vertex,25,oid,26549
26550,vertex,8,oid,26550
26551,vertex,22,oid,26551
26552,vertex,15,oid,26552
26553,vertex,25,oid,26553
26554,vertex,24,oid,26554
26555,vertex,25,oid,26555
26556,vertex,15,oid,26556
26559,vertex,20,oid,26559
26561,vertex,4,oid,26561
26562,vertex,23,oid,26562
26563,vertex,20,oid,26563
26565,vertex,20,oid,26565
26566,vertex,8,oid,26566
26567,vertex,25,oid,26567
26568,vertex,8,oid,26568
26569,vertex,10,oid,26569
26571,vertex,6,oid,26571
26573,vertex,25,oid,26573
26575,vertex,22,oid,26575
26576,vertex,19,oid,26576
26577,vertex,24,oid,26577
26578,vertex,15,oid,26578
26579,vertex,25,oid,26579
26580,vertex,24,oid,26580
26581,vertex,10,oid,26581
26582,vertex,28,oid,26582
26583,vertex,24,oid,26583
26584,vertex,25,oid,26584
26585,vertex,25,oid,26585
26586,vertex,25,oid,26586
26587,vertex,25,oid,26587
26588,vertex,25,oid,26588
26591,vertex,24,oid,26591
26592,vertex,25,oid,26592
26595,vertex,3,oid,26595
26596,vertex,1,oid,26596
26597,vertex,25,oid,26597
26598,vertex,8,oid,26598
26599,vertex,15,oid,26599
26600,vertex,25,oid,26600
26601,vertex,23,oid,26601
26602,vertex,25,oid,26602
26604,vertex,4,oid,26604
26605,vertex,8,oid,26605
26606,vertex,25,oid,26606
26610,vertex,2,oid,26610
26611,vertex,20,oid,26611
26613,vertex,25,oid,26613
26614,vertex,8,oid,26614
26615,vertex,25,oid,26615
26616,vertex,25,oid,26616
26617,vertex,25,oid,26617
26619,vertex,25,oid,26619
26620,vertex,25,oid,26620
26622,vertex,28,oid,26622
26623,vertex,25,oid,26623
26624,vertex,26,oid,26624
26625,vertex,25,oid,26625
26626,vertex,21,oid,26626
26627,vertex,19,oid,26627
26629,vertex,24,oid,26629
26630,vertex,20,oid,26630
26631,vertex,20,oid,26631
26632,vertex,25,oid,26632
26634,vertex,4,oid,26634
26635,vertex,24,oid,26635
26638,vertex,25,oid,26638
26639,vertex,20,oid,26639
26640,vertex,4,oid,26640
26641,vertex,8,oid,26641
26643,vertex,25,oid,26643
26644,vertex,4,oid,26644
26645,vertex,20,oid,26645
26646,vertex,20,oid,26646
26647,vertex,20,oid,26647
26649,vertex,20,oid,26649
26650,vertex,25,oid,26650
26651,vertex,25,oid,26651
26652,vertex,19,oid,26652
26653,vertex,20,oid,26653
26654,vertex,29,oid,26654
26655,vertex,2,oid,26655
26656,vertex,2,oid,26656
26657,vertex,18,oid,26657
26658,vertex,24,oid,26658
26659,vertex,15,oid,26659
26660,vertex,18,oid,26660
26661,vertex,25,oid,26661
26662,vertex,4,oid,26662
26663,vertex,25,oid,26663
26665,vertex,4,oid,26665
26666,vertex,13,oid,26666
26668,vertex,20,oid,26668
26669,vertex,20,oid,26669
26670,vertex,25,oid,26670
26671,vertex,25,oid,26671
26672,vertex,15,oid,26672
26673,vertex,25,oid,26673
26674,vertex,25,oid,26674
26675,vertex,25,oid,26675
26676,vertex,10,oid,26676
26677,vertex,6,oid,26677
26678,vertex,8,oid,26678
26679,vertex,6,oid,26679
26680,vertex,6,oid,26680
26681,vertex,6,oid,26681
26683,vertex,24,oid,26683
26684,vertex,20,oid,26684
26686,vertex,25,oid,26686
26687,vertex,21,oid,26687
26689,vertex,24,oid,26689
26690,vertex,25,oid,26690
26691,vertex,6,oid,26691
26692,vertex,18,oid,26692
26693,vertex,24,oid,26693
26694,vertex,22,oid,26694
26695,vertex,9,oid,26695
26696,vertex,9,oid,26696
26697,vertex,4,oid,26697
26698,vertex,3,oid,26698
26699,vertex,2,oid,26699
26701,vertex,5,oid,26701
26702,vertex,8,oid,26702
26703,vertex,1,oid,26703
26704,vertex,9,oid,26704
26705,vertex,25,oid,26705
26706,vertex,24,oid,26706
26707,vertex,24,oid,26707
26709,vertex,22,oid,26709
26710,vertex,26,oid,26710
26712,vertex,11,oid,26712
26713,vertex,25,oid,26713
26714,vertex,25,oid,26714
26715,vertex,24,oid,26715
26716,vertex,20,oid,26716
26717,vertex,8,oid,26717
26718,vertex,8,oid,26718
26719,vertex,4,oid,26719
26721,vertex,10,oid,26721
26722,vertex,25,oid,26722
26723,vertex,2,oid,26723
26724,vertex,1,oid,26724
26726,vertex,24,oid,26726
26727,vertex,20,oid,26727
26728,vertex,18,oid,26728
26729,vertex,24,oid,26729
26730,vertex,24,oid,26730
26731,vertex,25,oid,26731
26732,vertex,4,oid,26732
26733,vertex,9,oid,26733
26734,vertex,25,oid,26734
26735,vertex,20,oid,26735
26736,vertex,25,oid,26736
26738,vertex,4,oid,26738
26739,vertex,25,oid,26739
26741,vertex,6,oid,26741
26742,vertex,16,oid,26742
26744,vertex,9,oid,26744
26746,vertex,25,oid,26746
26747,vertex,25,oid,26747
26748,vertex,28,oid,26748
26749,vertex,16,oid,26749
26750,vertex,15,oid,26750
26751,vertex,9,oid,26751
26752,vertex,7,oid,26752
26753,vertex,24,oid,26753
26754,vertex,7,oid,26754
26755,vertex,1,oid,26755
26756,vertex,20,oid,26756
26757,vertex,26,oid,26757
26758,vertex,10,oid,26758
26759,vertex,10,oid,26759
26761,vertex,1,oid,26761
26762,vertex,24,oid,26762
26763,vertex,10,oid,26763
26767,vertex,25,oid,26767
26768,vertex,1,oid,26768
26769,vertex,25,oid,26769
26772,vertex,24,oid,26772
26773,vertex,10,oid,26773
26774,vertex,8,oid,26774
26775,vertex,8,oid,26775
26776,vertex,6,oid,26776
26777,vertex,24,oid,26777
26778,vertex,25,oid,26778
26779,vertex,25,oid,26779
26780,vertex,25,oid,26780
26781,vertex,25,oid,26781
26783,vertex,10,oid,26783
26784,vertex,6,oid,26784
26785,vertex,20,oid,26785
26786,vertex,24,oid,26786
26787,vertex,10,oid,26787
26788,vertex,29,oid,26788
26789,vertex,25,oid,26789
26791,vertex,16,oid,26791
26792,vertex,25,oid,26792
26793,vertex,20,oid,26793
26794,vertex,8,oid,26794
26796,vertex,20,oid,26796
26800,vertex,24,oid,26800
26801,vertex,9,oid,26801
26802,vertex,24,oid,26802
26803,vertex,25,oid,26803
26804,vertex,5,oid,26804
26805,vertex,24,oid,26805
26806,vertex,26,oid,26806
26808,vertex,18,oid,26808
26809,vertex,1,oid,26809
26810,vertex,8,oid,26810
26811,vertex,25,oid,26811
26812,vertex,8,oid,26812
26813,vertex,24,oid,26813
26814,vertex,11,oid,26814
26816,vertex,24,oid,26816
26817,vertex,25,oid,26817
26819,vertex,9,oid,26819
26820,vertex,7,oid,26820
26821,vertex,9,oid,26821
26822,vertex,1,oid,26822
26824,vertex,24,oid,26824
26825,vertex,25,oid,26825
26826,vertex,2,oid,26826
26827,vertex,20,oid,26827
26828,vertex,15,oid,26828
26829,vertex,5,oid,26829
26830,vertex,23,oid,26830
26831,vertex,25,oid,26831
26832,vertex,25,oid,26832
26833,vertex,5,oid,26833
26834,vertex,2,oid,26834
26836,vertex,18,oid,26836
26838,vertex,18,oid,26838
26839,vertex,8,oid,26839
26840,vertex,3,oid,26840
26841,vertex,18,oid,26841
26843,vertex,2,oid,26843
26844,vertex,8,oid,26844
26845,vertex,8,oid,26845
26847,vertex,17,oid,26847
26848,vertex,18,oid,26848
26850,vertex,17,oid,26850
26851,vertex,3,oid,26851
26853,vertex,7,oid,26853
26854,vertex,16,oid,26854
26855,vertex,15,oid,26855
26856,vertex,16,oid,26856
26857,vertex,8,oid,26857
26858,vertex,15,oid,26858
26860,vertex,15,oid,26860
26862,vertex,3,oid,26862
26864,vertex,7,oid,26864
26865,vertex,16,oid,26865
26866,vertex,1,oid,26866
26867,vertex,8,oid,26867
26868,vertex,10,oid,26868
26869,vertex,16,oid,26869
26871,vertex,2,oid,26871
26872,vertex,18,oid,26872
26873,vertex,8,oid,26873
26874,vertex,2,oid,26874
26876,vertex,8,oid,26876
26878,vertex,8,oid,26878
26879,vertex,18,oid,26879
26881,vertex,10,oid,26881
26882,vertex,16,oid,26882
26884,vertex,18,oid,26884
26885,vertex,2,oid,26885
26886,vertex,10,oid,26886
26887,vertex,16,oid,26887
26888,vertex,13,oid,26888
26889,vertex,21,oid,26889
26890,vertex,12,oid,26890
26891,vertex,2,oid,26891
26892,vertex,2,oid,26892
26893,vertex,23,oid,26893
26895,vertex,11,oid,26895
26897,vertex,1,oid,26897
26898,vertex,16,oid,26898
26900,vertex,5,oid,26900
26901,vertex,16,oid,26901
26902,vertex,17,oid,26902
26903,vertex,16,oid,26903
26905,vertex,13,oid,26905
26906,vertex,8,oid,26906
26907,vertex,13,oid,26907
26908,vertex,13,oid,26908
26909,vertex,9,oid,26909
26910,vertex,10,oid,26910
26912,vertex,17,oid,26912
26913,vertex,16,oid,26913
26915,vertex,7,oid,26915
26916,vertex,19,oid,26916
26918,vertex,8,oid,26918
26919,vertex,16,oid,26919
26920,vertex,2,oid,26920
26921,vertex,18,oid,26921
26922,vertex,18,oid,26922
26923,vertex,17,oid,26923
26924,vertex,18,oid,26924
26925,vertex,15,oid,26925
26926,vertex,10,oid,26926
26927,vertex,12,oid,26927
26929,vertex,16,oid,26929
26930,vertex,18,oid,26930
26932,vertex,16,oid,26932
26933,vertex,29,oid,26933
26936,vertex,8,oid,26936
26937,vertex,15,oid,26937
26938,vertex,12,oid,26938
26939,vertex,16,oid,26939
26940,vertex,17,oid,26940
26941,vertex,1,oid,26941
26942,vertex,7,oid,26942
26943,vertex,16,oid,26943
26944,vertex,18,oid,26944
26946,vertex,18,oid,26946
26948,vertex,8,oid,26948
26950,vertex,13,oid,26950
26951,vertex,11,oid,26951
26952,vertex,16,oid,26952
26953,vertex,10,oid,26953
26954,vertex,21,oid,26954
26955,vertex,2,oid,26955
26957,vertex,16,oid,26957
26958,vertex,25,oid,26958
26959,vertex,21,oid,26959
26960,vertex,6,oid,26960
26962,vertex,16,oid,26962
26963,vertex,10,oid,26963
26964,vertex,8,oid,26964
26965,vertex,15,oid,26965
26966,vertex,16,oid,26966
26967,vertex,4,oid,26967
26968,vertex,17,oid,26968
26969,vertex,8,oid,26969
26970,vertex,29,oid,26970
26971,vertex,2,oid,26971
26972,vertex,16,oid,26972
26973,vertex,5,oid,26973
26975,vertex,16,oid,26975
26978,vertex,6,oid,26978
26979,vertex,16,oid,26979
26980,vertex,1,oid,26980
26981,vertex,8,oid,26981
26982,vertex,18,oid,26982
26983,vertex,3,oid,26983
26984,vertex,18,oid,26984
26985,vertex,1,oid,26985
26986,vertex,8,oid,26986
26987,vertex,18,oid,26987
26990,vertex,13,oid,26990
26991,vertex,2,oid,26991
26993,vertex,10,oid,26993
26994,vertex,8,oid,26994
26995,vertex,6,oid,26995
26996,vertex,3,oid,26996
26997,vertex,21,oid,26997
26999,vertex,17,oid,26999
27000,vertex,18,oid,27000
27001,vertex,8,oid,27001
27002,vertex,15,oid,27002
27003,vertex,6,oid,27003
27004,vertex,8,oid,27004
27005,vertex,2,oid,27005
27006,vertex,18,oid,27006
27007,vertex,6,oid,27007
27009,vertex,2,oid,27009
27010,vertex,15,oid,27010
27011,vertex,2,oid,27011
27012,vertex,3,oid,27012
27013,vertex,2,oid,27013
27014,vertex,2,oid,27014
27015,vertex,10,oid,27015
27016,vertex,3,oid,27016
27017,vertex,4,oid,27017
27019,vertex,8,oid,27019
27020,vertex,16,oid,27020
27022,vertex,5,oid,27022
27023,vertex,6,oid,27023
27024,vertex,8,oid,27024
27026,vertex,8,oid,27026
27027,vertex,19,oid,27027
27028,vertex,10,oid,27028
27029,vertex,17,oid,27029
27031,vertex,16,oid,27031
27032,vertex,24,oid,27032
27033,vertex,10,oid,27033
27034,vertex,2,oid,27034
27036,vertex,16,oid,27036
27039,vertex,15,oid,27039
27040,vertex,16,oid,27040
27042,vertex,13,oid,27042
27045,vertex,15,oid,27045
27046,vertex,10,oid,27046
27047,vertex,13,oid,27047
27048,vertex,22,oid,27048
27049,vertex,6,oid,27049
27051,vertex,8,oid,27051
27052,vertex,8,oid,27052
27054,vertex,13,oid,27054
27055,vertex,3,oid,27055
27056,vertex,16,oid,27056
27057,vertex,2,oid,27057
27059,vertex,18,oid,27059
27060,vertex,16,oid,27060
27061,vertex,18,oid,27061
27062,vertex,9,oid,27062
27063,vertex,29,oid,27063
27065,vertex,3,oid,27065
27066,vertex,18,oid,27066
27067,vertex,16,oid,27067
27068,vertex,5,oid,27068
27070,vertex,12,oid,27070
27072,vertex,16,oid,27072
27073,vertex,2,oid,27073
27074,vertex,5,oid,27074
27076,vertex,8,oid,27076
27078,vertex,29,oid,27078
27079,vertex,17,oid,27079
27083,vertex,6,oid,27083
27084,vertex,13,oid,27084
27086,vertex,21,oid,27086
27087,vertex,16,oid,27087
27088,vertex,8,oid,27088
27089,vertex,13,oid,27089
27090,vertex,21,oid,27090
27091,vertex,16,oid,27091
27092,vertex,18,oid,27092
27093,vertex,3,oid,27093
27094,vertex,16,oid,27094
27095,vertex,25,oid,27095
27096,vertex,6,oid,27096
27097,vertex,6,oid,27097
27098,vertex,8,oid,27098
27100,vertex,8,oid,27100
27101,vertex,16,oid,27101
27102,vertex,16,oid,27102
27103,vertex,3,oid,27103
27104,vertex,16,oid,27104
27105,vertex,1,oid,27105
27106,vertex,25,oid,27106
27110,vertex,24,oid,27110
27111,vertex,1,oid,27111
27112,vertex,1,oid,27112
27115,vertex,9,oid,27115
27116,vertex,9,oid,27116
27117,vertex,17,oid,27117
27118,vertex,5,oid,27118
27121,vertex,18,oid,27121
27122,vertex,8,oid,27122
27123,vertex,15,oid,27123
27124,vertex,2,oid,27124
27125,vertex,16,oid,27125
27126,vertex,17,oid,27126
27128,vertex,2,oid,27128
27129,vertex,2,oid,27129
27130,vertex,17,oid,27130
27131,vertex,16,oid,27131
27132,vertex,7,oid,27132
27134,vertex,2,oid,27134
27137,vertex,14,oid,27137
27138,vertex,7,oid,27138
27139,vertex,21,oid,27139
27140,vertex,6,oid,27140
27142,vertex,29,oid,27142
27143,vertex,3,oid,27143
27144,vertex,14,oid,27144
27146,vertex,8,oid,27146
27147,vertex,3,oid,27147
27148,vertex,7,oid,27148
27149,vertex,8,oid,27149
27150,vertex,8,oid,27150
27151,vertex,25,oid,27151
27152,vertex,4,oid,27152
27153,vertex,8,oid,27153
27154,vertex,10,oid,27154
27155,vertex,13,oid,27155
27157,vertex,10,oid,27157
27158,vertex,2,oid,27158
27160,vertex,15,oid,27160
27161,vertex,8,oid,27161
27163,vertex,15,oid,27163
27164,vertex,10,oid,27164
27165,vertex,10,oid,27165
27166,vertex,16,oid,27166
27167,vertex,16,oid,27167
27169,vertex,4,oid,27169
27170,vertex,18,oid,27170
27171,vertex,8,oid,27171
27172,vertex,16,oid,27172
27175,vertex,16,oid,27175
27176,vertex,18,oid,27176
27177,vertex,8,oid,27177
27179,vertex,16,oid,27179
27180,vertex,6,oid,27180
27181,vertex,10,oid,27181
27183,vertex,17,oid,27183
27185,vertex,10,oid,27185
27186,vertex,1,oid,27186
27187,vertex,6,oid,27187
27189,vertex,10,oid,27189
27190,vertex,1,oid,27190
27191,vertex,2,oid,27191
27193,vertex,8,oid,27193
27194,vertex,2,oid,27194
27196,vertex,18,oid,27196
27197,vertex,10,oid,27197
27198,vertex,23,oid,27198
27201,vertex,18,oid,27201
27202,vertex,4,oid,27202
27203,vertex,27,oid,27203
27204,vertex,3,oid,27204
27205,vertex,11,oid,27205
27207,vertex,3,oid,27207
27208,vertex,4,oid,27208
27209,vertex,4,oid,27209
27211,vertex,13,oid,27211
27213,vertex,2,oid,27213
27214,vertex,18,oid,27214
27215,vertex,16,oid,27215
27216,vertex,8,oid,27216
27218,vertex,9,oid,27218
27219,vertex,1,oid,27219
27220,vertex,14,oid,27220
27221,vertex,2,oid,27221
27223,vertex,22,oid,27223
27224,vertex,13,oid,27224
27225,vertex,8,oid,27225
27227,vertex,16,oid,27227
27228,vertex,16,oid,27228
27229,vertex,14,oid,27229
27230,vertex,13,oid,27230
27231,vertex,10,oid,27231
27232,vertex,8,oid,27232
27233,vertex,8,oid,27233
27234,vertex,3,oid,27234
27235,vertex,16,oid,27235
27236,vertex,8,oid,27236
27239,vertex,8,oid,27239
27240,vertex,3,oid,27240
27241,vertex,8,oid,27241
27243,vertex,13,oid,27243
27244,vertex,15,oid,27244
27245,vertex,10,oid,27245
27246,vertex,24,oid,27246
27247,vertex,25,oid,27247
27248,vertex,21,oid,27248
27249,vertex,4,oid,27249
27251,vertex,13,oid,27251
27252,vertex,8,oid,27252
27253,vertex,1,oid,27253
27254,vertex,15,oid,27254
27256,vertex,2,oid,27256
27257,vertex,10,oid,27257
27258,vertex,13,oid,27258
27259,vertex,24,oid,27259
27261,vertex,16,oid,27261
27262,vertex,16,oid,27262
27263,vertex,14,oid,27263
27265,vertex,9,oid,27265
27266,vertex,15,oid,27266
27267,vertex,8,oid,27267
27268,vertex,25,oid,27268
27269,vertex,6,oid,27269
27270,vertex,8,oid,27270
27271,vertex,24,oid,27271
27273,vertex,8,oid,27273
27274,vertex,1,oid,27274
27275,vertex,16,oid,27275
27276,vertex,9,oid,27276
27278,vertex,22,oid,27278
27279,vertex,1,oid,27279
27280,vertex,1,oid,27280
27282,vertex,18,oid,27282
27284,vertex,16,oid,27284
27285,vertex,6,oid,27285
27286,vertex,16,oid,27286
27287,vertex,27,oid,27287
27288,vertex,16,oid,27288
27290,vertex,1,oid,27290
27291,vertex,10,oid,27291
27292,vertex,16,oid,27292
27294,vertex,5,oid,27294
27295,vertex,18,oid,27295
27296,vertex,25,oid,27296
27298,vertex,24,oid,27298
27299,vertex,3,oid,27299
