_id,_inV,_label,_outV,_type,item
7618,540,U-F,542,edge,_label
7619,549,F-B,540,edge,_label
7625,1915,F-U,540,edge,_label
7651,697,U-T,544,edge,_label
7661,1915,U-U,544,edge,_label
7671,2257,U-D,544,edge,_label
7672,544,D-U,2257,edge,_label
7685,550,B-M,549,edge,_label
7696,549,G-B,555,edge,_label
7722,549,D-B,568,edge,_label
7744,549,P-B,2030,edge,_label
7757,2268,M-U,550,edge,_label
7762,554,D-U,583,edge,_label
7768,554,B-U,1020,edge,_label
7785,1378,G-D,555,edge,_label
7811,875,T-T,566,edge,_label
7816,566,O-T,1031,edge,_label
7820,566,B-T,1040,edge,_label
7844,566,T-T,1091,edge,_label
7849,1487,T-E,566,edge,_label
7850,566,E-T,1487,edge,_label
7919,882,D-P,571,edge,_label
7943,579,T-P,575,edge,_label
7973,583,D-D,583,edge,_label
7974,583,D-D,583,edge,_label
8031,586,F-F,585,edge,_label
8049,1114,F-F,585,edge,_label
8050,585,F-F,1114,edge,_label
8072,586,F-F,586,edge,_label
8093,1113,F-F,586,edge,_label
8094,586,F-F,1113,edge,_label
8111,1983,F-U,586,edge,_label
8118,587,T-F,752,edge,_label
8124,587,U-F,1346,edge,_label
8126,587,M-F,1350,edge,_label
8145,1043,F-U,588,edge,_label
8147,1111,F-F,588,edge,_label
8149,1112,F-F,588,edge,_label
8165,1509,F-O,588,edge,_label
8169,1624,F-F,588,edge,_label
8178,588,F-F,1817,edge,_label
8213,594,B-D,591,edge,_label
8244,591,U-B,2267,edge,_label
8246,592,B-F,1052,edge,_label
8261,1058,D-B,594,edge,_label
8272,595,D-F,857,edge,_label
8288,595,P-F,1569,edge,_label
8307,985,T-B,597,edge,_label
8325,600,M-M,600,edge,_label
8326,600,M-M,600,edge,_label
8353,608,D-U,603,edge,_label
8358,603,U-D,610,edge,_label
8400,622,U-B,867,edge,_label
8483,925,C-F,628,edge,_label
8487,1004,C-U,628,edge,_label
8495,1100,C-P,628,edge,_label
8514,631,E-E,632,edge,_label
8521,1022,E-U,631,edge,_label
8529,1896,E-D,631,edge,_label
8535,632,E-E,632,edge,_label
8536,632,E-E,632,edge,_label
8567,644,D-C,641,edge,_label
8580,642,U-U,1022,edge,_label
8581,1028,U-U,642,edge,_label
8584,642,T-U,1129,edge,_label
8587,2010,U-D,642,edge,_label
8612,644,U-C,649,edge,_label
8623,959,C-F,644,edge,_label
8629,1019,C-T,644,edge,_label
8630,644,T-C,1019,edge,_label
8632,644,B-C,1020,edge,_label
8635,1022,C-U,644,edge,_label
8640,644,U-C,1024,edge,_label
8641,1025,C-T,644,edge,_label
8643,1026,C-U,644,edge,_label
8681,727,P-B,651,edge,_label
8694,652,U-T,653,edge,_label
8696,652,U-T,1435,edge,_label
8700,652,U-T,1962,edge,_label
8717,1028,U-U,658,edge,_label
8730,661,C-C,662,edge,_label
8734,661,O-C,849,edge,_label
8738,661,C-C,1188,edge,_label
8745,1480,C-A,661,edge,_label
8781,665,M-O,664,edge,_label
8788,664,O-M,668,edge,_label
8801,699,O-O,668,edge,_label
8827,677,T-U,671,edge,_label
8829,678,T-P,671,edge,_label
8831,679,T-T,671,edge,_label
8903,2189,C-D,686,edge,_label
8974,699,O-O,1160,edge,_label
8983,2316,O-D,699,edge,_label
8986,700,T-R,1129,edge,_label
8998,703,D-F,2143,edge,_label
9007,706,B-B,706,edge,_label
9008,706,B-B,706,edge,_label
9028,710,D-D,710,edge,_label
9040,713,P-G,1102,edge,_label
9080,721,T-T,731,edge,_label
9084,721,B-T,733,edge,_label
9096,721,T-T,739,edge,_label
9103,727,T-B,722,edge,_label
9108,722,F-T,972,edge,_label
9133,2234,T-O,725,edge,_label
9146,727,T-B,730,edge,_label
9151,733,B-B,727,edge,_label
9152,727,B-B,733,edge,_label
9178,727,B-B,748,edge,_label
9195,1273,T-T,730,edge,_label
9204,731,B-T,1068,edge,_label
9210,732,O-T,1509,edge,_label
9213,806,B-P,733,edge,_label
9276,744,B-B,1232,edge,_label
9283,748,B-B,748,edge,_label
9284,748,B-B,748,edge,_label
9296,748,B-B,1231,edge,_label
9349,759,P-P,753,edge,_label
9353,761,P-U,753,edge,_label
9372,753,P-P,770,edge,_label
9373,771,P-P,753,edge,_label
9378,753,P-P,773,edge,_label
9385,765,P-U,756,edge,_label
9403,765,U-U,762,edge,_label
9404,762,U-U,765,edge,_label
9406,762,P-U,767,edge,_label
9424,765,P-U,772,edge,_label
9452,767,D-P,818,edge,_label
9502,775,C-P,794,edge,_label
9506,775,T-P,864,edge,_label
9507,777,P-P,777,edge,_label
9520,777,P-P,792,edge,_label
9525,798,P-P,777,edge,_label
9534,777,O-P,802,edge,_label
9538,778,P-P,806,edge,_label
9542,779,P-D,806,edge,_label
9547,804,P-P,782,edge,_label
9556,783,P-P,806,edge,_label
9560,784,C-D,997,edge,_label
9565,1031,D-O,784,edge,_label
9566,784,O-D,1031,edge,_label
9589,1479,D-U,784,edge,_label
9632,784,U-D,1500,edge,_label
9645,804,P-P,789,edge,_label
9674,798,O-P,888,edge,_label
9677,1213,B-B,800,edge,_label
9683,806,P-P,801,edge,_label
9686,801,O-P,888,edge,_label
9698,806,P-P,807,edge,_label
9718,811,F-B,1187,edge,_label
9729,1273,B-T,811,edge,_label
9749,1785,D-M,818,edge,_label
9751,1919,D-M,818,edge,_label
9816,827,D-D,827,edge,_label
9823,831,D-D,827,edge,_label
9824,827,D-D,831,edge,_label
9878,833,O-D,1031,edge,_label
10032,860,U-D,1008,edge,_label
10041,1100,B-P,863,edge,_label
10042,863,P-B,1100,edge,_label
10049,882,P-P,865,edge,_label
10070,872,U-T,873,edge,_label
10073,1392,U-U,873,edge,_label
10086,875,T-T,1087,edge,_label
10087,1088,T-T,875,edge,_label
10094,875,T-T,1091,edge,_label
10122,884,D-U,1771,edge,_label
10126,885,M-B,886,edge,_label
10220,905,F-F,909,edge,_label
10221,910,F-P,905,edge,_label
10233,2214,O-F,907,edge,_label
10247,1259,P-T,910,edge,_label
10252,910,U-P,2267,edge,_label
10263,916,T-T,915,edge,_label
10268,917,T-B,919,edge,_label
10294,925,F-F,1122,edge,_label
10347,938,O-O,936,edge,_label
10365,941,E-E,941,edge,_label
10366,941,E-E,941,edge,_label
10405,960,F-F,959,edge,_label
10430,960,D-F,979,edge,_label
10474,966,F-F,972,edge,_label
10475,1034,F-F,966,edge,_label
10488,966,U-F,2047,edge,_label
10506,972,F-F,1114,edge,_label
10569,983,G-G,983,edge,_label
10650,996,P-P,1101,edge,_label
10661,1003,T-T,1003,edge,_label
10662,1003,T-T,1003,edge,_label
10673,1825,U-U,1004,edge,_label
10674,1004,U-U,1825,edge,_label
10680,1004,U-U,2219,edge,_label
10689,1647,D-C,1006,edge,_label
10692,1006,T-D,1802,edge,_label
10693,2122,D-D,1006,edge,_label
10717,1011,T-T,1011,edge,_label
10752,1017,F-U,2238,edge,_label
10776,1022,E-U,1478,edge,_label
10804,1028,U-U,1413,edge,_label
10821,1647,O-C,1031,edge,_label
10823,1974,O-F,1031,edge,_label
10853,1114,F-F,1034,edge,_label
10864,1034,C-F,1726,edge,_label
10865,1817,F-F,1034,edge,_label
10923,1043,D-U,1041,edge,_label
10926,1041,G-D,1044,edge,_label
10930,1041,C-D,1372,edge,_label
10967,1106,T-P,1046,edge,_label
10988,1052,B-B,1058,edge,_label
11011,1055,D-D,1055,edge,_label
11012,1055,D-D,1055,edge,_label
11015,1521,D-E,1055,edge,_label
11018,1055,M-D,1550,edge,_label
11025,1852,D-P,1055,edge,_label
11060,1063,U-D,1500,edge,_label
11061,1561,D-M,1063,edge,_label
11084,1063,U-D,2284,edge,_label
11104,1069,T-T,1073,edge,_label
11166,1078,T-T,1080,edge,_label
11190,1081,U-T,2224,edge,_label
11230,1102,U-P,1103,edge,_label
11237,2329,U-P,1105,edge,_label
11242,1106,U-P,1108,edge,_label
11315,1817,F-F,1122,edge,_label
11318,1122,U-F,1952,edge,_label
11320,1122,U-F,1983,edge,_label
11339,1131,R-R,1131,edge,_label
11340,1131,R-R,1131,edge,_label
11344,1132,U-O,1133,edge,_label
11359,1139,M-U,1137,edge,_label
11360,1137,U-M,1139,edge,_label
11374,1139,U-U,1679,edge,_label
11397,1520,D-T,1144,edge,_label
11440,1152,U-T,1392,edge,_label
11463,1905,U-C,1161,edge,_label
11510,1178,P-P,1178,edge,_label
11523,2153,D-U,1180,edge,_label
11539,1407,D-U,1183,edge,_label
11553,1923,F-D,1187,edge,_label
11559,2202,F-O,1187,edge,_label
11561,2290,F-F,1187,edge,_label
11604,1197,O-O,1199,edge,_label
11617,1204,T-T,1202,edge,_label
11647,1208,B-B,1208,edge,_label
11648,1208,B-B,1208,edge,_label
11654,1208,M-B,1211,edge,_label
11659,1518,B-U,1208,edge,_label
11661,1803,B-U,1208,edge,_label
11686,1213,U-B,1217,edge,_label
11705,1232,F-B,1229,edge,_label
11708,1229,D-F,2334,edge,_label
11717,2164,B-B,1233,edge,_label
11723,1238,F-F,1238,edge,_label
11724,1238,F-F,1238,edge,_label
11727,1240,F-F,1240,edge,_label
11728,1240,F-F,1240,edge,_label
11741,1674,F-B,1240,edge,_label
11743,1248,C-R,1247,edge,_label
11749,1808,C-B,1249,edge,_label
11766,1255,E-U,1557,edge,_label
11770,1255,U-U,2277,edge,_label
11796,1271,T-P,1273,edge,_label
11822,1279,F-C,1280,edge,_label
11823,1281,A-A,1281,edge,_label
11824,1281,A-A,1281,edge,_label
11843,1292,T-T,1289,edge,_label
11859,1300,G-G,1299,edge,_label
11899,1680,C-C,1310,edge,_label
11913,1313,M-M,1311,edge,_label
11914,1311,M-M,1313,edge,_label
11925,1319,M-B,1311,edge,_label
11926,1311,B-M,1319,edge,_label
11929,1321,M-M,1311,edge,_label
11968,1331,G-G,1331,edge,_label
11971,1332,F-F,1332,edge,_label
11972,1332,F-F,1332,edge,_label
11991,1341,F-B,1337,edge,_label
11995,1343,F-M,1337,edge,_label
12040,1350,U-M,1983,edge,_label
12058,1354,A-A,1358,edge,_label
12074,1358,D-A,1443,edge,_label
12075,1614,A-D,1358,edge,_label
12084,1361,C-C,1361,edge,_label
12101,1371,O-O,1368,edge,_label
12150,1378,E-D,1908,edge,_label
12151,1379,U-U,1379,edge,_label
12152,1379,U-U,1379,edge,_label
12156,1380,R-U,1625,edge,_label
12162,1381,O-U,1383,edge,_label
12234,1401,M-M,1401,edge,_label
12269,1509,R-O,1418,edge,_label
12277,1736,R-U,1418,edge,_label
12293,1424,U-U,1424,edge,_label
12294,1424,U-U,1424,edge,_label
12301,1431,U-U,1431,edge,_label
12302,1431,U-U,1431,edge,_label
12323,1437,U-U,1437,edge,_label
12324,1437,U-U,1437,edge,_label
12338,1442,U-D,1479,edge,_label
12355,1518,D-U,1443,edge,_label
12363,1568,D-D,1443,edge,_label
12396,1443,U-D,1890,edge,_label
12400,1443,G-D,1892,edge,_label
12403,1894,D-U,1443,edge,_label
12405,1895,D-A,1443,edge,_label
12411,1898,D-U,1443,edge,_label
12415,1900,D-R,1443,edge,_label
12416,1443,R-D,1900,edge,_label
12418,1443,T-D,1901,edge,_label
12421,1444,M-M,1444,edge,_label
12422,1444,M-M,1444,edge,_label
12441,1452,U-U,1452,edge,_label
12442,1452,U-U,1452,edge,_label
12452,1456,U-U,2071,edge,_label
12508,1477,C-M,1647,edge,_label
12509,2053,M-D,1477,edge,_label
12526,1479,U-U,2252,edge,_label
12562,1487,U-E,1613,edge,_label
12578,1487,U-E,2266,edge,_label
12587,2238,P-F,1489,edge,_label
12618,1495,D-P,1849,edge,_label
12625,1635,F-D,1496,edge,_label
12630,1496,D-F,2053,edge,_label
12634,1496,F-F,2307,edge,_label
12679,1931,E-M,1506,edge,_label
12707,1685,O-O,1509,edge,_label
12715,2267,O-U,1509,edge,_label
12783,1900,T-R,1520,edge,_label
12802,1524,F-O,1817,edge,_label
12804,1525,B-B,1912,edge,_label
12805,1817,A-F,1526,edge,_label
12833,2308,E-D,1534,edge,_label
12840,1537,R-M,1724,edge,_label
12842,1541,C-G,1680,edge,_label
12848,1545,C-E,1680,edge,_label
12919,1944,E-U,1557,edge,_label
12948,1563,A-F,1721,edge,_label
12955,1998,F-U,1563,edge,_label
12972,1567,D-R,1568,edge,_label
12983,1785,T-M,1570,edge,_label
13008,1580,C-M,2114,edge,_label
13073,1664,M-O,1593,edge,_label
13079,1827,M-C,1593,edge,_label
13080,1593,C-M,1827,edge,_label
13089,2334,M-D,1593,edge,_label
13133,1613,E-U,1602,edge,_label
13161,2238,F-F,1605,edge,_label
13183,1962,D-U,1607,edge,_label
13196,1610,D-R,2122,edge,_label
13215,1622,D-U,1614,edge,_label
13244,1616,U-E,1944,edge,_label
13266,1619,F-U,1817,edge,_label
13273,1762,F-U,1621,edge,_label
13284,1621,U-F,1983,edge,_label
13293,2266,F-U,1624,edge,_label
13323,1632,U-U,1631,edge,_label
13330,1637,C-M,1673,edge,_label
13352,1642,O-E,1664,edge,_label
13365,1664,F-O,1646,edge,_label
13370,1646,M-F,1729,edge,_label
13380,1646,U-F,1944,edge,_label
13492,1669,D-M,2273,edge,_label
13495,2305,C-D,1673,edge,_label
13524,1680,U-C,1683,edge,_label
13525,1684,C-R,1680,edge,_label
13552,1685,F-O,1920,edge,_label
13558,1690,U-U,1886,edge,_label
13609,1912,A-B,1718,edge,_label
13640,1726,B-C,2086,edge,_label
13652,1726,P-C,2134,edge,_label
13656,1727,T-U,2260,edge,_label
13658,1727,U-U,2318,edge,_label
13659,2040,U-D,1730,edge,_label
13687,1752,U-R,1751,edge,_label
13707,1808,F-B,1757,edge,_label
13708,1757,B-F,1808,edge,_label
13709,1764,C-F,1763,edge,_label
13713,1817,F-F,1767,edge,_label
13717,1912,F-B,1767,edge,_label
13740,1772,M-D,1919,edge,_label
13744,1772,D-D,2044,edge,_label
13758,1781,D-M,2273,edge,_label
13765,2006,M-U,1785,edge,_label
13774,1787,D-F,1980,edge,_label
13786,1793,E-M,2193,edge,_label
13793,1807,T-E,1805,edge,_label
13795,1905,T-C,1806,edge,_label
13810,1817,O-F,1819,edge,_label
13868,1849,F-D,1850,edge,_label
13878,1852,D-P,2299,edge,_label
13884,1858,D-M,2053,edge,_label
13897,1896,R-D,1871,edge,_label
13906,1877,U-O,1878,edge,_label
13927,1930,D-U,1896,edge,_label
13938,1896,M-D,2065,edge,_label
13942,1896,F-D,2067,edge,_label
13960,1905,E-C,1906,edge,_label
13970,1910,B-F,1911,edge,_label
13975,1914,F-B,1910,edge,_label
13977,1945,B-P,1912,edge,_label
13981,2177,B-U,1912,edge,_label
13983,2178,B-B,1912,edge,_label
13989,2181,B-U,1912,edge,_label
13993,1916,U-P,1915,edge,_label
14008,1919,U-M,1983,edge,_label
14013,2192,M-U,1919,edge,_label
14025,1945,U-P,1944,edge,_label
14028,1945,U-P,2286,edge,_label
14069,1967,U-F,1962,edge,_label
14099,1978,F-U,1974,edge,_label
14103,2096,B-D,1976,edge,_label
14106,1976,D-B,2299,edge,_label
14129,1995,C-B,1994,edge,_label
14139,2088,U-M,2005,edge,_label
14140,2005,M-U,2088,edge,_label
14142,2006,U-U,2319,edge,_label
14148,2010,T-D,2011,edge,_label
14152,2013,D-F,2014,edge,_label
14174,2030,U-P,2033,edge,_label
14196,2053,T-D,2055,edge,_label
14204,2058,R-U,2059,edge,_label
14210,2060,T-D,2205,edge,_label
14216,2068,F-D,2154,edge,_label
14252,2126,C-C,2127,edge,_label
14274,2150,A-R,2151,edge,_label
14318,2254,U-D,2255,edge,_label
14320,2257,D-D,2258,edge,_label
19,1350,T-M,2,edge,_label
20,2,M-T,1350,edge,_label
47,1972,M-U,4,edge,_label
55,6,C-C,6,edge,_label
56,6,C-C,6,edge,_label
57,18,C-M,6,edge,_label
74,6,G-C,713,edge,_label
76,6,C-C,747,edge,_label
87,1113,C-F,6,edge,_label
90,6,M-C,1176,edge,_label
91,1179,C-D,6,edge,_label
136,7,C-F,227,edge,_label
140,7,T-F,285,edge,_label
148,7,U-F,1435,edge,_label
158,7,O-F,2202,edge,_label
178,11,P-P,126,edge,_label
184,11,U-P,252,edge,_label
197,996,P-P,11,edge,_label
225,508,G-T,14,edge,_label
238,15,D-M,1055,edge,_label
255,1393,M-U,17,edge,_label
266,18,M-M,1192,edge,_label
285,155,P-T,21,edge,_label
290,21,B-P,593,edge,_label
315,699,M-O,23,edge,_label
321,833,M-D,23,edge,_label
327,1174,M-D,23,edge,_label
344,24,D-D,27,edge,_label
358,27,C-D,2220,edge,_label
442,35,U-O,133,edge,_label
541,45,O-O,44,edge,_label
549,45,O-O,45,edge,_label
550,45,O-O,45,edge,_label
552,45,O-O,48,edge,_label
557,212,T-B,46,edge,_label
587,1808,T-B,46,edge,_label
617,54,O-O,52,edge,_label
687,509,O-T,57,edge,_label
701,1444,O-M,57,edge,_label
707,1520,O-T,57,edge,_label
737,2143,O-D,57,edge,_label
738,57,D-O,2143,edge,_label
743,227,E-C,58,edge,_label
745,265,E-U,58,edge,_label
756,58,U-E,1022,edge,_label
772,58,D-E,1896,edge,_label
817,302,U-T,61,edge,_label
837,428,U-U,61,edge,_label
855,642,U-U,61,edge,_label
871,767,U-P,61,edge,_label
872,61,P-U,767,edge,_label
883,1413,U-U,61,edge,_label
884,61,U-U,1413,edge,_label
885,1414,U-T,61,edge,_label
890,61,P-U,1428,edge,_label
910,63,O-O,63,edge,_label
911,375,O-C,63,edge,_label
915,850,O-C,63,edge,_label
966,66,O-O,1548,edge,_label
988,68,F-G,75,edge,_label
991,456,G-O,68,edge,_label
1010,69,B-D,181,edge,_label
1024,69,D-D,827,edge,_label
1072,71,M-M,664,edge,_label
1091,1747,M-D,71,edge,_label
1093,1817,M-F,71,edge,_label
1103,849,R-O,72,edge,_label
1106,72,U-R,976,edge,_label
1130,73,F-F,1114,edge,_label
1133,1122,F-F,73,edge,_label
1162,75,F-F,586,edge,_label
1175,1122,F-F,75,edge,_label
1184,77,G-G,77,edge,_label
1193,132,U-U,78,edge,_label
1204,79,U-B,80,edge,_label
1243,1378,M-D,82,edge,_label
1250,82,D-M,1896,edge,_label
1262,83,O-D,156,edge,_label
1377,102,O-O,98,edge,_label
1378,98,O-O,102,edge,_label
1385,102,O-O,102,edge,_label
1395,105,F-F,104,edge,_label
1399,107,C-C,107,edge,_label
1400,107,C-C,107,edge,_label
1410,107,U-C,112,edge,_label
1459,114,C-C,114,edge,_label
1460,114,C-C,114,edge,_label
1644,121,T-U,165,edge,_label
1649,882,U-P,121,edge,_label
1656,122,U-U,131,edge,_label
1657,132,U-U,122,edge,_label
1667,302,U-T,122,edge,_label
1674,122,P-U,996,edge,_label
1688,123,U-U,129,edge,_label
1720,125,F-U,1596,edge,_label
1763,248,P-T,126,edge,_label
1769,251,P-U,126,edge,_label
1797,2216,P-T,126,edge,_label
1802,127,U-T,132,edge,_label
1815,134,U-D,128,edge,_label
1822,128,B-U,549,edge,_label
1824,128,F-U,588,edge,_label
1826,128,B-U,1912,edge,_label
1849,652,U-T,130,edge,_label
1897,1439,U-U,131,edge,_label
1901,2040,U-D,131,edge,_label
1909,136,U-O,132,edge,_label
2054,136,U-O,252,edge,_label
2085,1021,T-U,137,edge,_label
2087,1240,T-F,137,edge,_label
2151,2095,C-U,139,edge,_label
2173,145,G-G,145,edge,_label
2175,430,G-U,145,edge,_label
2194,145,C-G,1905,edge,_label
2203,146,T-T,146,edge,_label
2204,146,T-T,146,edge,_label
2209,149,T-T,146,edge,_label
2214,146,U-T,151,edge,_label
2223,156,T-O,146,edge,_label
2248,147,T-O,162,edge,_label
2251,212,O-B,147,edge,_label
2255,234,O-B,147,edge,_label
2321,1942,O-D,147,edge,_label
2324,147,D-O,1957,edge,_label
2336,147,O-O,2197,edge,_label
2341,2200,O-T,147,edge,_label
2387,687,T-T,149,edge,_label
2394,149,T-T,691,edge,_label
2415,150,T-T,150,edge,_label
2548,154,T-T,155,edge,_label
2567,369,T-T,155,edge,_label
2593,481,O-T,156,edge,_label
2603,2268,O-U,156,edge,_label
2608,157,T-T,1010,edge,_label
2610,157,P-T,1261,edge,_label
2656,161,D-P,197,edge,_label
2659,291,P-U,161,edge,_label
2672,161,U-P,1392,edge,_label
2699,416,T-F,162,edge,_label
2703,492,T-U,162,edge,_label
2714,162,U-T,1392,edge,_label
2801,167,T-D,165,edge,_label
2810,165,D-T,243,edge,_label
2821,443,T-O,165,edge,_label
2825,490,T-T,165,edge,_label
2853,272,T-T,166,edge,_label
2859,442,T-T,166,edge,_label
2870,166,U-T,1028,edge,_label
2882,166,T-T,2326,edge,_label
2885,252,D-U,167,edge,_label
2895,543,D-T,167,edge,_label
2904,167,C-D,1249,edge,_label
2907,1896,D-D,167,edge,_label
2911,172,P-P,168,edge,_label
2921,849,P-O,168,edge,_label
2933,2267,P-U,168,edge,_label
2938,169,T-U,302,edge,_label
2941,490,U-T,169,edge,_label
2943,492,U-U,169,edge,_label
2944,169,U-U,492,edge,_label
2977,428,P-U,170,edge,_label
2982,170,P-P,493,edge,_label
2993,1010,P-T,170,edge,_label
3003,1808,P-B,170,edge,_label
3040,172,T-P,272,edge,_label
3048,172,P-P,1106,edge,_label
3050,172,U-P,1430,edge,_label
3055,2096,P-D,172,edge,_label
3056,172,D-P,2096,edge,_label
3059,174,T-T,174,edge,_label
3060,174,T-T,174,edge,_label
3065,177,T-U,174,edge,_label
3081,744,B-B,176,edge,_label
3084,176,B-B,748,edge,_label
3100,176,B-B,1232,edge,_label
3116,179,B-B,179,edge,_label
3120,179,B-B,181,edge,_label
3121,182,B-U,179,edge,_label
3138,179,T-B,1520,edge,_label
3152,181,U-B,182,edge,_label
3159,210,B-O,181,edge,_label
3166,181,D-B,1607,edge,_label
3169,183,U-B,182,edge,_label
3178,183,D-B,948,edge,_label
3201,1674,F-B,184,edge,_label
3208,184,U-F,1886,edge,_label
3234,185,O-P,849,edge,_label
3250,185,U-P,2268,edge,_label
3263,1208,D-B,186,edge,_label
3283,2349,D-M,186,edge,_label
3307,190,D-D,189,edge,_label
3317,1535,D-E,189,edge,_label
3371,196,D-C,194,edge,_label
3406,196,D-C,198,edge,_label
3410,196,C-C,1059,edge,_label
3434,197,P-D,283,edge,_label
3440,197,F-D,1767,edge,_label
3441,1775,D-F,197,edge,_label
3444,198,T-D,508,edge,_label
3461,203,P-U,199,edge,_label
3495,1625,P-R,199,edge,_label
3505,1886,P-U,199,edge,_label
3521,806,C-P,201,edge,_label
3541,1010,D-T,202,edge,_label
3544,203,F-U,416,edge,_label
3550,203,U-U,492,edge,_label
3569,1129,U-T,203,edge,_label
3579,207,D-D,207,edge,_label
3580,207,D-D,207,edge,_label
3742,210,D-O,1648,edge,_label
3768,212,T-B,301,edge,_label
3779,437,B-U,212,edge,_label
3785,843,B-O,212,edge,_label
3804,212,U-B,1379,edge,_label
3812,213,O-G,296,edge,_label
3823,1346,G-U,213,edge,_label
3837,276,B-F,214,edge,_label
3840,214,T-B,299,edge,_label
3863,1171,B-U,214,edge,_label
3879,222,D-C,217,edge,_label
3886,217,F-D,225,edge,_label
3895,225,F-F,218,edge,_label
3896,218,F-F,225,edge,_label
3943,616,D-D,226,edge,_label
3949,710,D-D,226,edge,_label
3968,227,C-C,231,edge,_label
3977,236,C-C,227,edge,_label
3990,227,F-C,1187,edge,_label
4048,231,F-C,968,edge,_label
4074,231,D-C,1614,edge,_label
4111,236,B-C,234,edge,_label
4127,686,C-C,236,edge,_label
4135,1307,C-U,236,edge,_label
4138,236,C-C,1680,edge,_label
4147,294,B-T,237,edge,_label
4151,334,B-F,237,edge,_label
4156,237,O-B,454,edge,_label
4162,237,C-B,644,edge,_label
